SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
157,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_purpurascens,Crested Guan,10,0,0,0,0,0,70,0,0,20,FruiNect,Ref_2,A,Jennifer,0,0,20,0,40,40,0,0,Ref_2,1,Jessica,0,2060,Dunning08,1,NA,NA
158,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_perspicax,Cauca Guan,0,0,0,0,0,0,80,0,0,20,FruiNect,Ref_2,D1,Jennifer,0,0,0,0,80,20,0,0,Ref_2,1,Jessica,0,1179.66,GenAvg,0,NA,NA
159,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_albipennis,White-winged Guan,0,0,0,0,0,0,50,0,0,50,Omnivore,Ref_2,A,Jennifer,0,0,0,0,50,50,0,0,Ref_2,1,Jessica,0,1750,Dunning08,1,NA,NA
160,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_jacquacu,Spix's Guan,0,0,0,0,0,0,80,0,20,0,FruiNect,Ref_2,A,Jennifer,0,0,0,0,60,40,0,0,Ref_2,1,Other,0,1487.9,Dunning08,1,NA,NA
161,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_obscura,Dusky-legged Guan,0,0,0,0,0,0,80,0,0,20,FruiNect,Ref_2,D1,Jennifer,0,0,30,30,30,10,0,0,Ref_2,1,Other,0,1770,Dunning08,1,NA,NA
162,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_pileata,White-crested Guan,0,0,0,0,0,0,80,0,0,20,FruiNect,Ref_2,D1,Jennifer,0,0,20,0,50,30,0,0,Genus,0,Walter,0,1249.79,Dunning08,1,NA,NA
163,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_ochrogaster,Chestnut-bellied Guan,0,0,0,0,0,0,70,0,0,30,FruiNect,Ref_2,C,Jennifer,0,0,20,0,50,30,0,0,Genus,0,Walter,0,1179.66,GenAvg,0,NA,NA
164,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelope_jacucaca,White-browed Guan,0,0,0,0,0,0,80,0,0,20,FruiNect,Ref_2,D1,Jennifer,0,0,20,0,40,40,0,0,Ref_2,1,Jessica,0,1282,PrimScale,1,NA,NA
165,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Pipile_pipile,Trinidad Piping-guan,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_2,A,Jennifer,0,0,0,0,50,50,0,0,Ref_2,1,Jessica,0,1816.59,Dunning08,1,NA,NA
166,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Pipile_cumanensis,Blue-throated Piping-guan,10,0,0,0,0,0,80,0,0,10,FruiNect,Ref_2,A,Jennifer,0,0,0,0,30,70,0,0,Ref_2,1,Other,0,1239.22,Dunning08,1,NA,NA
167,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Pipile_cujubi,Red-throated Piping-guan,10,0,0,0,0,0,60,0,20,10,FruiNect,Ref_2,D1,Jennifer,0,0,20,0,40,40,0,0,Genus,0,Walter,0,1195.82,Dunning08,1,NA,NA
168,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Pipile_jacutinga,Black-fronted Piping-guan,10,0,0,0,0,0,70,0,10,10,FruiNect,Ref_2,A,Jennifer,0,0,20,0,40,40,0,0,Ref_2,1,Jessica,0,1240.96,Dunning08,1,NA,NA
169,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Aburria_aburri,Wattled Guan,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_2,A,Jennifer,0,0,0,0,100,0,0,0,Ref_2,1,Jessica,0,1405.08,Dunning08,1,NA,NA
170,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Chamaepetes_unicolor,Black Guan,0,0,0,0,0,0,80,0,0,20,FruiNect,Ref_2,A,Jennifer,0,0,20,0,40,40,0,0,Ref_2,1,Jessica,0,1135,Dunning08,1,NA,NA
171,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Chamaepetes_goudotii,Sickle-winged Guan,0,0,0,0,0,0,80,0,10,10,FruiNect,Ref_2,A,Jennifer,0,0,20,0,40,40,0,0,Ref_2,1,Jessica,0,727.67,Dunning08,1,NA,NA
172,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Penelopina_nigra,Highland Guan,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_2,B,Jennifer,0,0,20,0,40,40,0,0,Ref_2,1,Jessica,0,889.99,Dunning08,1,NA,NA
173,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Oreophasis_derbianus,Horned Guan,0,0,0,0,0,0,50,0,0,50,Omnivore,Ref_2,A,Jennifer,0,0,20,0,80,0,0,0,Ref_2,1,Other,0,2071.54,Dunning08,1,NA,NA
174,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Nothocrax_urumutum,Nocturnal Curassow,0,0,0,0,0,0,70,0,10,20,FruiNect,Ref_2,D2,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1700,Dunning08,1,NA,NA
175,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Mitu_tomentosum,Crestless Curassow,0,0,0,0,0,0,70,0,20,10,FruiNect,Ref_2,D1,Jennifer,0,0,70,20,10,0,0,0,Ref_2,1,Other,0,2187.62,Dunning08,1,NA,NA
176,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Mitu_salvini,Salvin's Curassow,0,0,0,0,0,0,40,0,40,20,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,3100,Dunning08,1,NA,NA
177,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Mitu_tuberosum,Razor-billed Curassow,10,0,0,0,0,0,70,0,10,10,FruiNect,Ref_2,A,Jennifer,0,0,90,10,0,0,0,0,Ref_2,1,Other,0,2769.46,Dunning08,1,NA,NA
178,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Mitu_mitu,Alagoas Curassow,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2850.47,Dunning08,1,NA,NA
179,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Pauxi_pauxi,Helmeted Curassow,0,0,0,0,0,0,40,0,40,20,PlantSeed,Ref_2,A,Jennifer,0,0,70,30,0,0,0,0,Ref_2,1,Other,0,3117.69,Dunning08,1,NA,NA
180,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Pauxi_unicornis,Horned Curassow,0,0,0,0,0,0,30,0,70,0,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,3743.23,Dunning08,1,NA,NA
181,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Crax_rubra,Great Curassow,10,0,0,0,0,0,80,0,0,10,FruiNect,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,4133,Dunning08,1,NA,NA
182,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Crax_alberti,Blue-billed Curassow,0,0,0,0,0,0,90,0,0,10,FruiNect,Ref_2,D1,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2800,PrimScale,1,MarceloR,NA
183,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Crax_daubentoni,Yellow-knobbed Curassow,0,0,0,0,0,0,90,0,0,10,FruiNect,Ref_2,D1,Jennifer,0,0,30,30,20,20,0,0,Ref_2,1,Other,0,2499.91,Dunning08,1,NA,NA
184,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Crax_alector,Black Curassow,0,0,0,0,0,0,90,0,0,10,FruiNect,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Other,0,2872,Dunning08,1,NA,NA
185,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Crax_globulosa,Wattled Curassow,20,0,0,0,10,0,50,0,20,0,Omnivore,Ref_2,D1,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,2500,Dunning08,1,NA,NA
186,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Crax_fasciolata,Bare-faced Curassow,0,0,0,0,0,0,80,0,10,10,FruiNect,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Other,0,2600,Dunning08,1,NA,NA
190,Nonpasseriformes,Galliformes,Cracidae,Guans and curassows,8,BL3,Crax_blumenbachii,Red-billed Curassow,10,0,0,0,0,0,70,0,10,10,FruiNect,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,3500,Dunning08,1,NA,NA
195,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Alectura_lathami,Australian Brush-turkey,20,0,0,0,0,0,20,0,20,40,PlantSeed,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Other,0,2333.06,Dunning08,1,NA,NA
196,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Aepypodius_arfakianus,Wattled Brush-turkey,10,0,0,0,0,0,50,0,40,0,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1463.8,Dunning08,1,NA,NA
197,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Aepypodius_bruijnii,Bruijn's Brush-turkey,10,0,0,0,0,0,50,0,40,0,Omnivore,Ref_2,D1,Jennifer,0,0,100,0,0,0,0,0,Genus,0,Walter,0,192,GenAvg,0,NA,NA
198,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Talegalla_cuvieri,Red-billed Brush-turkey,60,0,10,0,0,0,30,0,0,0,Invertebrate,Ref_2,D1,Jennifer,0,0,100,0,0,0,0,0,Genus,0,Walter,0,1785,Dunning08,1,NA,NA
199,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Talegalla_fuscirostris,Black-billed Brush-turkey,60,0,10,0,0,0,30,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1314.47,Dunning08,1,NA,NA
200,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Talegalla_jobiensis,Brown-collared Brush-turkey,60,0,10,0,0,0,30,0,0,0,Invertebrate,Ref_2,D1,Jennifer,0,0,100,0,0,0,0,0,Genus,0,Walter,0,1478.81,Dunning08,1,NA,NA
201,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Macrocephalon_maleo,Maleo,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1563.26,Dunning08,1,NA,NA
202,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_nicobariensis,Nicobar Megapode,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,836.69,Dunning08,1,NA,NA
203,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_cumingii,Tabon Megapode,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1044,PrimScale,1,MarceloR,NA
204,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_bernsteinii,Sula Megapode,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Other,0,768.57,GenAvg,0,NA,NA
206,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_reinwardt,Orange-footed Megapode,30,0,0,0,0,0,0,0,0,70,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,875.81,Dunning08,1,NA,NA
207,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_freycinet,Dusky Megapode,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,642.48,Dunning08,1,NA,NA
210,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_affinis,New Guinea Megapode,70,0,0,0,0,0,10,0,10,10,Invertebrate,Ref_2,D1,Jennifer,0,0,90,10,0,0,0,0,Genus,0,Walter,0,666.34,Dunning08,1,NA,NA
211,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_eremita,Melanesian Megapode,30,0,0,0,0,0,40,0,30,0,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,676.67,Dunning08,1,NA,NA
212,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_layardi,Vanuatu Megapode,70,0,0,0,0,0,10,0,10,10,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,768.57,GenAvg,0,NA,NA
213,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_laperouse,Micronesian Megapode,70,0,0,0,0,0,10,0,10,10,Invertebrate,Ref_2,D1,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,308,Dunning08,1,NA,NA
214,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Megapodius_pritchardii,Polynesian Megapode,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,365,Dunning08,1,NA,NA
215,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Eulipoa_wallacei,Moluccan Megapode,70,0,0,0,0,0,10,0,10,10,Invertebrate,Ref_2,D1,Jennifer,0,0,90,10,0,0,0,0,Genus,0,Walter,0,504.97,Dunning08,1,NA,NA
216,Nonpasseriformes,Galliformes,Megapodiidae,Megapodes,7,BL3,Leipoa_ocellata,Malleefowl,10,0,0,0,0,0,10,0,40,40,PlantSeed,Ref_2,A,Jennifer,0,0,70,30,0,0,0,0,Ref_2,1,Other,0,1913.89,Dunning08,1,NA,NA
228,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lerwa_lerwa,Snow Partridge,0,0,0,0,0,0,0,0,20,80,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,567.34,Dunning08,1,NA,NA
229,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Ammoperdix_griseogularis,See-see Partridge,10,0,0,0,0,0,20,0,20,50,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,201.86,Dunning08,1,NA,NA
230,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Ammoperdix_heyi,Sand Partridge,30,0,0,0,0,0,30,0,30,10,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,189.73,Dunning08,1,NA,NA
231,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetraogallus_caucasicus,Caucasian Snowcock,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_2,A,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,1830.79,Dunning08,1,NA,NA
232,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetraogallus_caspius,Caspian Snowcock,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_2,B,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,2508.24,Dunning08,1,NA,NA
233,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetraogallus_tibetanus,Tibetan Snowcock,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_2,B,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1488.87,Dunning08,1,NA,NA
234,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetraogallus_altaicus,Altai Snowcock,10,0,0,0,0,0,20,0,20,50,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2760.43,Dunning08,1,NA,NA
235,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetraogallus_himalayensis,Himalayan Snowcock,0,0,0,0,0,0,20,0,0,80,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2428,Dunning08,1,NA,NA
236,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetraophasis_obscurus,Chestnut-throated Partridge,0,0,0,0,0,0,10,0,0,90,PlantSeed,Ref_2,D1,Jennifer,0,0,70,30,0,0,0,0,Genus,0,Walter,0,855.35,Dunning08,1,NA,NA
237,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetraophasis_szechenyii,Buff-throated Partridge,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1052.99,Dunning08,1,NA,NA
239,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Alectoris_barbara,Barbary Partridge,10,0,0,0,0,0,20,0,20,50,PlantSeed,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,416.33,Dunning08,1,NA,NA
240,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Alectoris_melanocephala,Arabian Partridge,30,0,0,0,0,0,0,0,30,40,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,614.75,Dunning08,1,NA,NA
241,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Alectoris_chukar,Chukar,20,0,0,0,0,0,0,0,10,70,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,502.1,Dunning08,1,NA,NA
242,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Alectoris_philbyi,Philby's Partridge,30,0,0,0,0,0,0,0,30,40,PlantSeed,Ref_2,B,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,441,Dunning08,1,NA,NA
243,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Alectoris_magna,Rusty-necklaced Partridge,10,0,0,0,0,0,0,0,20,70,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,541.35,Dunning08,1,NA,NA
244,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Alectoris_graeca,Rock Partridge,30,0,0,0,0,0,0,0,0,70,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,594.11,Dunning08,1,NA,NA
245,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Alectoris_rufa,Red-legged Partridge,10,0,0,0,0,0,10,0,20,60,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,527.86,Dunning08,1,NA,NA
247,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_francolinus,Black Francolin,10,0,0,0,0,0,0,20,20,50,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,452.07,Dunning08,1,NA,NA
248,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_pictus,Painted Francolin,10,0,0,0,0,0,20,20,0,50,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,286.84,Dunning08,1,NA,NA
249,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_pintadeanus,Chinese Francolin,30,0,0,0,0,0,0,0,40,30,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,310,Dunning08,1,NA,NA
250,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_pondicerianus,Grey Francolin,10,0,0,0,0,0,20,0,30,40,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,249.94,Dunning08,1,NA,NA
251,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_gularis,Swamp Francolin,20,0,0,0,0,0,0,0,40,40,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,509.99,Dunning08,1,NA,NA
252,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_coqui,Coqui Francolin,20,0,0,0,0,0,0,0,40,40,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,262,Dunning08,1,NA,NA
253,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_albogularis,White-throated Francolin,50,0,0,0,0,0,0,0,30,20,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,276,Dunning08,1,NA,NA
254,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_schlegelii,Schlegel's Francolin,20,0,0,0,0,0,0,0,40,40,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,236.58,Dunning08,1,NA,NA
255,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_lathami,Forest Francolin,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,269,Dunning08,1,NA,NA
256,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_sephaena,Crested Francolin,70,0,0,0,0,0,10,0,0,20,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,340.47,Dunning08,1,NA,NA
259,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_streptophorus,Ring-necked Francolin,50,0,0,0,0,0,0,0,30,20,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,385,Dunning08,1,NA,NA
260,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_finschi,Finsch's Francolin,60,0,0,0,0,0,0,0,40,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,569.2,Dunning08,1,NA,NA
261,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_africanus,Grey-winged Francolin,20,0,0,0,0,0,10,0,10,60,PlantSeed,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,389.68,Dunning08,1,NA,NA
262,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_levaillantii,Red-winged Francolin,40,0,0,0,0,0,0,0,0,60,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,430.88,Dunning08,1,NA,NA
263,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_psilolaemus,Moorland Francolin,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,478.33,Dunning08,1,NA,NA
264,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_shelleyi,Shelley's Francolin,30,0,0,0,0,0,0,0,20,50,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,488,Dunning08,1,NA,NA
265,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_levaillantoides,Orange River Francolin,20,0,0,0,0,0,20,0,20,40,PlantSeed,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,376.69,Dunning08,1,NA,NA
267,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_nahani,Nahan's Francolin,20,0,0,0,0,0,20,0,30,30,PlantSeed,Ref_2,D1,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,310,Dunning08,1,NA,NA
268,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_hartlaubi,Hartlaub's Francolin,30,0,0,0,0,0,0,0,0,70,PlantSeed,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,241.45,Dunning08,1,NA,NA
269,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_bicalcaratus,Double-spurred Francolin,10,0,0,0,0,0,30,0,20,40,PlantSeed,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,439.5,Dunning08,1,NA,NA
270,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_clappertoni,Clapperton's Francolin,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,469.61,Dunning08,1,NA,NA
271,Nonpasseriformes,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_icterorhynchus,Heuglin's Francolin,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,571,Dunning08,1,NA,NA
