study,TITLE,AUTHORS,YEAR,JOURNAL,health,condition,toxtype,ptype,stress2,SAMPLE_SIZE,EFFECT_DIRECTION,pval,r,yi,vi,rlower,rupper,yir,ott_id,host.species,host.class,aqterr,parasite2,close,nonclose,vector,intermediate,routes,mroute,mlat,mlon,udiff_1000,udiff_10000,uchange_1000,uchange_10000,umean_1000,umean_10000,COUNTRY,HFPm,gdpbill,compdist
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.076367335,-0.076516314,0.142857143,-0.673604776,0.581204976,-0.076367335,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.464422848,-0.502935764,0.142857143,-0.846516775,0.23347435,-0.464422848,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.123610335,-0.12424574,0.142857143,-0.698846582,0.54872208200000006,-0.123610335,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.447602008,-0.481697446,0.142857143,-0.840388378,0.253452892,-0.447602008,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.450139744,-0.48487552,0.142857143,-0.841319439,0.250476586,-0.450139744,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.332589091,-0.345736551,0.142857143,-0.795609352,0.375714368,-0.332589091,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,1,NA,0.366928779,0.384869403,0.142857143,-0.341621704,0.809530792,0.366928779,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.469752726,-0.509753,0.142857143,-0.848437728,0.227018548,-0.469752726,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.553676092,-0.623667068,0.142857143,-0.877424344,0.116596962,-0.553676092,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.397311135,-0.420451983,0.142857143,-0.82144642,0.309818632,-0.397311135,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.353863316,-0.369853216,0.142857143,-0.804292025,0.35481674,-0.353863316,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.450241198,-0.485002763,0.142857143,-0.841356613,0.250357322,-0.450241198,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,1,NA,0.370506879,0.389010504,0.142857143,-0.33795873,0.810953287,0.370506879,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.467454199,-0.506807718,0.142857143,-0.847610532,0.229810163,-0.467454199,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,1,NA,0.369401187,0.387729484,0.142857143,-0.339092946,0.810514267,0.369401187,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.339094543,-0.353069076,0.142857143,-0.798284775,0.369399628,-0.339094543,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.349395154,-0.364754637,0.142857143,-0.802484246,0.359265348,-0.349395154,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.285602116,-0.293771196,0.142857143,-0.775733922,0.419450946,-0.285602116,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.303853848,-0.313760015,0.142857143,-0.783571632,0.402841898,-0.303853848,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.385232498,-0.406189561,0.142857143,-0.816753246,0.32265445,-0.385232498,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,0,NA,0,0,0.142857143,-0.6296263,0.6296263,0,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.448733254,-0.483113015,0.142857143,-0.840803703,0.252127783,-0.448733254,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,1,NA,0.595559862,0.686238115,0.142857143,-0.05450457,0.891057344,0.595559862,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.470205241,-0.510333802,0.142857143,-0.848600361,0.226467607,-0.470205241,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.347669927,-0.36279086,0.142857143,-0.801784002,0.360974449,-0.347669927,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.604306733,-0.699903833,0.142857143,-0.89383867,0.040870142,-0.604306733,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.260501082,-0.266645893,0.142857143,-0.764702202,0.441547025,-0.260501082,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.339094543,-0.353069076,0.142857143,-0.798284775,0.369399628,-0.339094543,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,1,NA,0.231885098,0.23618077,0.142857143,-0.465739635,0.75175452,0.231885098,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.325629045,-0.337931019,0.142857143,-0.792726835,0.382398323,-0.325629045,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.501914502,-0.551862081,0.142857143,-0.859821303,0.186718225,-0.501914502,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.387747802,-0.40914657,0.142857143,-0.817735302,0.320002761,-0.387747802,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.381280084,-0.401556626,0.142857143,-0.81520503,0.326798844,-0.381280084,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.371623041,-0.390304889,0.142857143,-0.811395961,0.336811683,-0.371623041,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.434256387,-0.4651304,0.142857143,-0.835453598,0.268889469,-0.434256387,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,-1,NA,-0.456795876,-0.493254765,0.142857143,-0.843750505,0.242606709,-0.456795876,240811,Clarias_gariepinus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
58,"A Multivariate Analysis of Metal Concentrations in Two Fish Species of the Nyl River System, Limpopo Province, South Africa",Musa et al.,2017,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,10,1,NA,0.21003887,0.213212011,0.142857143,-0.483532693,0.741592528,0.21003887,288069,Oreochromis_mossambicus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,-24.6333335,28.5083335,2.447363013,2.571899982,-4.399999803,-2.778821621,6.423662048,3.424362005,South Africa,8.42,295.9,42865
